OrderID,CustomerID,ProductID,Quantity,Price,OrderDate
19828,C1540,P090,2,607.87,2024-04-19
19829,C0500,P053,4,452.77,2024-06-18
19830,C0889,P041,1,1742.41,2025-01-22
19831,C3114,P089,1,1395.91,2025-01-22
19832,C3680,P073,2,1244.81,2024-12-30
19833,C3856,P081,3,447.89,2024-09-07
19834,C2111,P029,3,1717.14,2024-04-06
19834,C2111,P026,2,726.13,2024-04-06
19835,C1968,P097,1,1931.49,2024-05-07
19835,C1968,P069,3,691.32,2024-05-07
19836,C0507,P065,4,1493.61,2024-11-01
19837,C1933,P100,3,670.06,2024-07-27
19838,C3129,P042,4,1565.33,2025-02-06
19839,C0692,P090,4,607.87,2024-09-13
19840,C2476,P065,5,1493.61,2024-05-29
19841,C2949,P099,2,1677.0,2024-10-17
19842,C3481,P060,2,1738.41,2024-10-07
19843,C4907,P092,3,1282.1,2024-08-17
19844,C1172,P096,2,563.11,2024-04-04
19845,C2072,P032,4,1718.58,2024-07-17
19846,C0304,P007,2,450.84,2024-05-28
19847,C1252,P010,5,1349.93,2025-01-15
19848,C3658,P095,1,405.92,2024-09-25
19849,C0163,P015,5,1282.78,2024-12-13
19850,C2576,P099,5,1677.0,2024-12-11
19851,C0076,P026,5,726.13,2024-07-16
19852,C0541,P067,3,1609.69,2024-10-14
19853,C3667,P077,3,1818.48,2024-12-10
19853,C3667,P055,5,1533.96,2024-12-10
19854,C3922,P076,3,1039.99,2024-03-16
19854,C3922,P055,2,1533.96,2024-03-16
19855,C2621,P075,2,739.57,2024-09-16
19856,C4955,P063,1,412.18,2024-05-26
19857,C3503,P099,1,1677.0,2024-04-24
19857,C3503,P064,4,1837.04,2024-04-24
19858,C4705,P046,3,1326.5,2024-03-04
19858,C4705,P032,5,1718.58,2024-03-04
19859,C3195,P084,3,1190.45,2024-03-02
19860,C0954,P096,2,563.11,2024-12-01
19861,C1388,P072,5,326.71,2024-03-02
19861,C1388,P037,1,868.64,2024-03-02
19862,C1038,P095,2,405.92,2024-08-16
19863,C2263,P021,1,678.35,2024-04-08
19864,C0523,P025,5,317.62,2024-12-08
19865,C4304,P053,3,452.77,2024-04-29
19866,C0289,P087,2,769.89,2025-01-21
19867,C4312,P072,4,326.71,2025-01-17
19868,C4697,P057,1,421.0,2024-09-09
19869,C3116,P058,2,719.42,2024-09-19
19870,C2068,P011,2,949.57,2024-12-08
19871,C0712,P046,2,1326.5,2024-09-22
19872,C3994,P035,4,1842.55,2025-01-31
19873,C1225,P094,4,1565.39,2024-09-28
19874,C1527,P079,2,39.3,2025-02-17
19874,C1527,P048,4,1339.54,2025-02-17
19875,C0761,P041,4,1742.41,2024-03-11
19876,C3837,P028,3,1599.27,2025-02-01
19877,C1112,P006,5,1620.52,2024-09-10
19878,C1935,P081,5,447.89,2024-05-05
19879,C4182,P095,3,405.92,2024-12-21
19879,C4182,P092,5,1282.1,2024-12-21
19880,C1964,P043,4,377.89,2025-01-03
19881,C1037,P060,4,1738.41,2025-01-25
19882,C3580,P036,4,146.93,2024-11-29
19883,C2847,P034,1,1576.36,2024-06-17
19884,C1905,P066,5,540.06,2024-09-04
19884,C1905,P041,4,1742.41,2024-09-04
19885,C2174,P003,1,1055.24,2024-10-16
19886,C3107,P032,1,1718.58,2025-02-22
19887,C0713,P047,5,821.22,2024-03-06
19888,C4494,P067,5,1609.69,2024-08-04
19888,C4494,P063,1,412.18,2024-08-04
19889,C3188,P046,2,1326.5,2025-01-08
19890,C3072,P069,5,691.32,2024-10-17
19890,C3072,P044,3,1598.27,2024-10-17
19891,C0822,P027,2,969.1,2024-10-10
19891,C0822,P032,4,1718.58,2024-10-10
19892,C3520,P066,4,540.06,2024-09-19
19893,C4160,P074,4,750.04,2024-06-23
19893,C4160,P056,2,1191.66,2024-06-23
19894,C3807,P036,1,146.93,2024-09-22
19895,C3259,P078,5,28.99,2024-08-31
19896,C0070,P071,5,1701.85,2024-08-30
19896,C0070,P018,1,833.09,2024-08-30
19897,C3566,P031,2,264.41,2024-11-10
19897,C3566,P013,2,229.26,2024-11-10
19898,C1683,P075,1,739.57,2024-12-22
19898,C1683,P037,2,868.64,2024-12-22
19899,C3723,P052,1,1907.98,2024-06-17
19899,C3723,P022,1,1732.16,2024-06-17
19900,C0616,P081,4,447.89,2024-10-12
19901,C2123,P099,1,1677.0,2024-08-23
19901,C2123,P029,3,1717.14,2024-08-23
19902,C3479,P006,2,1620.52,2024-08-30
19903,C4778,P067,3,1609.69,2024-11-15
19904,C3735,P005,2,1800.32,2025-01-25
19905,C4431,P034,4,1576.36,2024-10-13
19906,C2789,P078,2,28.99,2025-02-22
19907,C1990,P003,3,1055.24,2025-02-27
19908,C3473,P066,1,540.06,2024-10-01
19909,C4471,P016,5,1859.7,2024-03-25
19910,C2015,P052,4,1907.98,2024-09-15
19911,C1815,P019,3,1620.68,2024-10-07
19911,C1815,P015,2,1282.78,2024-10-07
19912,C0860,P072,2,326.71,2024-08-29
19912,C0860,P052,5,1907.98,2024-08-29
19913,C3704,P082,4,1220.38,2024-05-06
19914,C3206,P035,5,1842.55,2024-12-11
19915,C0458,P076,3,1039.99,2024-03-28
19916,C4713,P012,2,478.46,2024-09-23
19917,C4933,P015,3,1282.78,2024-06-20
19918,C4557,P065,3,1493.61,2024-05-06
19919,C3813,P056,3,1191.66,2024-03-08
19919,C3813,P067,1,1609.69,2024-03-08
19920,C4177,P017,4,1345.32,2025-01-12
19920,C4177,P067,3,1609.69,2025-01-12
19921,C1671,P061,4,1927.65,2024-04-01
19922,C2850,P058,2,719.42,2024-03-07
19922,C2850,P023,4,1092.82,2024-03-07
19923,C0133,P019,2,1620.68,2024-06-13
19924,C2844,P011,2,949.57,2024-07-06
19925,C2030,P074,5,750.04,2024-03-24
19926,C1291,P063,1,412.18,2024-09-06
19927,C1379,P011,5,949.57,2024-10-25
19928,C3697,P021,2,678.35,2024-11-05
19929,C1822,P006,2,1620.52,2024-10-11
19929,C1822,P072,4,326.71,2024-10-11
19930,C1868,P054,4,944.4,2025-01-22
19931,C3556,P018,3,833.09,2024-06-21
19932,C0316,P100,3,670.06,2024-05-12
19932,C0316,P025,4,317.62,2024-05-12
19933,C1474,P024,2,1321.14,2024-08-15
19933,C1474,P022,2,1732.16,2024-08-15
19934,C1671,P055,5,1533.96,2024-07-14
19935,C0590,P034,3,1576.36,2024-10-06
19935,C0590,P050,3,983.57,2024-10-06
19936,C2615,P053,2,452.77,2024-09-01
19937,C2207,P096,1,563.11,2024-05-27
19937,C2207,P089,3,1395.91,2024-05-27
19938,C4563,P082,4,1220.38,2024-09-01
19939,C2082,P092,4,1282.1,2024-03-31
19939,C2082,P096,5,563.11,2024-03-31
19940,C2817,P038,2,992.35,2024-11-02
19941,C2647,P076,2,1039.99,2024-05-31
19942,C4073,P081,4,447.89,2024-06-26
19943,C0348,P022,4,1732.16,2025-02-14
19943,C0348,P053,2,452.77,2025-02-14
19944,C4520,P045,1,323.85,2024-05-08
19945,C2474,P096,5,563.11,2024-05-14
19946,C3788,P070,1,1614.34,2024-06-02
19947,C3612,P074,3,750.04,2024-04-27
19948,C2718,P040,2,1403.28,2024-04-16
19949,C3089,P093,4,855.03,2024-10-07
19949,C3089,P025,4,317.62,2024-10-07
19950,C1567,P096,4,563.11,2024-05-26
19951,C2054,P079,2,39.3,2024-03-10
19951,C2054,P037,1,868.64,2024-03-10
19952,C2048,P045,1,323.85,2024-08-02
19953,C3944,P021,5,678.35,2025-02-04
19954,C1565,P023,5,1092.82,2024-04-07
19954,C1565,P074,3,750.04,2024-04-07
19955,C4905,P026,2,726.13,2025-01-27
19956,C1050,P060,2,1738.41,2024-11-11
19957,C2490,P057,5,421.0,2024-04-08
19958,C1592,P006,3,1620.52,2024-07-01
19959,C1945,P019,4,1620.68,2024-07-11
19960,C0106,P081,5,447.89,2024-08-03
19961,C4153,P037,1,868.64,2025-02-20
19962,C2242,P055,3,1533.96,2025-02-02
19963,C1917,P029,3,1717.14,2024-07-23
19964,C2871,P096,3,563.11,2024-09-13
19965,C0825,P050,3,983.57,2024-09-25
19966,C1596,P002,3,1129.61,2024-04-28
19967,C4952,P037,4,868.64,2024-09-30
19968,C3106,P051,1,731.08,2024-06-02
19969,C4265,P065,5,1493.61,2024-03-03
19970,C1442,P015,1,1282.78,2024-08-23
19971,C1905,P073,5,1244.81,2024-04-09
19972,C0174,P088,5,508.83,2024-11-08
19972,C0174,P037,4,868.64,2024-11-08
19973,C4838,P034,4,1576.36,2024-06-11
19974,C4182,P077,3,1818.48,2024-12-24
19974,C4182,P086,3,1024.19,2024-12-24
19975,C4372,P006,1,1620.52,2024-07-11
19976,C0454,P007,1,450.84,2024-11-26
19977,C2866,P067,2,1609.69,2024-05-17
19978,C1690,P098,4,538.79,2025-01-22
19979,C0752,P032,2,1718.58,2024-08-12
19980,C3813,P028,4,1599.27,2024-09-06
19981,C1430,P040,1,1403.28,2024-05-31
19982,C2124,P008,3,45.7,2024-10-05
19983,C0810,P082,3,1220.38,2024-10-31
19984,C3777,P010,3,1349.93,2024-11-11
19984,C3777,P047,1,821.22,2024-11-11
19985,C4802,P031,4,264.41,2024-06-29
19986,C1427,P082,5,1220.38,2025-01-30
19987,C0743,P094,2,1565.39,2024-06-25
19987,C0743,P083,4,420.26,2024-06-25
19988,C0835,P055,5,1533.96,2024-04-08
19989,C0293,P076,4,1039.99,2024-05-17
19989,C0293,P039,5,1722.52,2024-05-17
19990,C0763,P073,1,1244.81,2024-06-08
19991,C2204,P007,3,450.84,2025-01-17
19992,C1197,P016,5,1859.7,2024-09-13
19993,C3793,P015,2,1282.78,2024-04-24
19994,C4375,P057,5,421.0,2024-09-23
19995,C4440,P089,4,1395.91,2024-07-17
19995,C4440,P028,1,1599.27,2024-07-17
19996,C2741,P002,4,1129.61,2024-05-23
19996,C2741,P050,1,983.57,2024-05-23
19997,C3844,P048,2,1339.54,2025-02-01
19998,C2155,P080,4,1458.34,2024-10-01
19998,C2155,P055,1,1533.96,2024-10-01
19999,C1607,P069,4,691.32,2025-01-13
19999,C1607,P038,5,992.35,2025-01-13
20000,C0938,P080,5,1458.34,2024-12-16
20001,C3102,P057,3,421.0,2024-10-30
20002,C0463,P003,1,1055.24,2025-01-26
20003,C0675,P099,5,1677.0,2024-04-08
20004,C3009,P099,2,1677.0,2024-09-20
20005,C2735,P063,3,412.18,2024-09-24
20006,C4208,P066,5,540.06,2025-02-12
20006,C4208,P039,1,1722.52,2025-02-12
20007,C0957,P028,5,1599.27,2024-03-20
20008,C0119,P041,1,1742.41,2024-10-08
20009,C2012,P089,1,1395.91,2024-10-12
20009,C2012,P065,5,1493.61,2024-10-12
20010,C0751,P031,4,264.41,2024-12-19
20010,C0751,P010,3,1349.93,2024-12-19
20011,C2057,P007,1,450.84,2024-09-12
20012,C0486,P019,5,1620.68,2024-09-08
20012,C0486,P031,3,264.41,2024-09-08
20013,C4869,P034,1,1576.36,2024-08-12
20013,C4869,P039,1,1722.52,2024-08-12
20014,C2666,P011,1,949.57,2024-10-13
20015,C1062,P048,2,1339.54,2024-05-30
20016,C3307,P011,1,949.57,2024-12-14
20017,C4640,P035,2,1842.55,2024-10-20
20018,C0431,P034,1,1576.36,2024-04-09
20018,C0431,P068,3,383.14,2024-04-09
20019,C0752,P035,2,1842.55,2024-11-29
20020,C1770,P089,5,1395.91,2025-01-26
20021,C2510,P017,3,1345.32,2024-08-27
20022,C0515,P060,3,1738.41,2024-12-05
20023,C3191,P068,3,383.14,2024-07-30
20023,C3191,P064,3,1837.04,2024-07-30
20024,C0154,P015,1,1282.78,2025-01-30
20024,C0154,P053,4,452.77,2025-01-30
20025,C0766,P092,5,1282.1,2025-02-18
20026,C1468,P072,5,326.71,2024-09-24
20026,C1468,P052,3,1907.98,2024-09-24
20027,C1869,P086,1,1024.19,2024-03-24
20028,C3902,P004,2,87.13,2024-08-22
20029,C2129,P024,3,1321.14,2024-07-04
20030,C1791,P036,4,146.93,2024-03-28
20031,C1957,P076,3,1039.99,2024-10-21
20032,C3982,P028,3,1599.27,2024-08-23
20032,C3982,P099,2,1677.0,2024-08-23
20033,C3867,P071,4,1701.85,2024-11-12
20034,C2685,P020,5,67.25,2024-06-04
20035,C2337,P031,4,264.41,2024-05-31
20036,C1842,P073,1,1244.81,2025-02-10
20037,C4882,P070,2,1614.34,2024-12-22
20038,C0403,P071,1,1701.85,2024-09-16
20039,C2668,P004,5,87.13,2024-10-13
20040,C2017,P036,1,146.93,2025-01-28
20041,C4033,P054,1,944.4,2024-12-06
20042,C3886,P064,2,1837.04,2024-07-31
20042,C3886,P050,4,983.57,2024-07-31
20043,C1254,P055,5,1533.96,2024-05-18
20044,C0823,P086,2,1024.19,2024-04-10
20045,C1184,P009,5,395.74,2024-07-07
20046,C3143,P085,5,96.51,2024-03-08
20046,C3143,P043,4,377.89,2024-03-08
20047,C4396,P007,3,450.84,2024-06-10
20048,C0043,P056,3,1191.66,2024-05-01
20048,C0043,P074,5,750.04,2024-05-01
20049,C3348,P091,5,1617.44,2024-10-29
20050,C4138,P075,5,739.57,2024-07-30
20050,C4138,P015,3,1282.78,2024-07-30
20051,C1790,P038,4,992.35,2024-07-28
20052,C1257,P025,2,317.62,2024-11-05
20053,C1490,P094,2,1565.39,2024-12-28
20054,C0954,P006,3,1620.52,2025-01-28
20055,C2268,P005,4,1800.32,2025-01-26
20056,C2808,P079,1,39.3,2024-07-01
20056,C2808,P004,5,87.13,2024-07-01
20057,C1710,P072,1,326.71,2024-11-10
20058,C2372,P082,5,1220.38,2024-10-11
20059,C3355,P069,1,691.32,2024-11-30
20060,C1327,P017,4,1345.32,2024-03-25
20061,C2320,P077,3,1818.48,2024-09-04
20061,C2320,P017,1,1345.32,2024-09-04
20062,C0885,P019,5,1620.68,2024-09-23
20063,C1846,P014,4,1042.76,2024-05-07
20063,C1846,P023,1,1092.82,2024-05-07
20064,C4319,P061,5,1927.65,2024-12-02
20065,C2508,P031,5,264.41,2025-01-12
20065,C2508,P098,4,538.79,2025-01-12
20066,C1692,P024,5,1321.14,2025-01-04
20067,C3650,P084,5,1190.45,2024-12-20
20067,C3650,P018,4,833.09,2024-12-20
20068,C0587,P078,2,28.99,2024-06-26
20069,C3042,P027,2,969.1,2024-06-06
20070,C2519,P067,2,1609.69,2024-10-22
20070,C2519,P074,3,750.04,2024-10-22
20071,C3419,P031,2,264.41,2024-10-22
20072,C0902,P038,5,992.35,2024-04-06
20072,C0902,P064,3,1837.04,2024-04-06
20073,C0287,P078,1,28.99,2024-10-11
20073,C0287,P029,4,1717.14,2024-10-11
20074,C0817,P030,3,1102.03,2024-08-28
20075,C1410,P044,2,1598.27,2025-01-30
20076,C1210,P042,4,1565.33,2024-08-19
20077,C4090,P032,5,1718.58,2024-07-21
20078,C2052,P096,4,563.11,2025-02-17
20079,C2159,P009,3,395.74,2024-07-01
20080,C0382,P031,4,264.41,2024-04-01
20081,C0745,P064,3,1837.04,2024-09-18
20082,C4257,P009,2,395.74,2024-03-06
20083,C3456,P090,2,607.87,2024-09-09
20084,C3638,P080,5,1458.34,2024-09-06
20085,C2561,P078,3,28.99,2024-11-11
20086,C3621,P031,4,264.41,2025-03-01
20087,C3802,P078,3,28.99,2024-07-29
20088,C4381,P018,1,833.09,2024-04-19
20089,C1850,P008,2,45.7,2024-07-09
20090,C1506,P045,4,323.85,2025-02-12
20091,C0914,P040,2,1403.28,2024-04-01
20092,C3119,P009,5,395.74,2024-05-05
20093,C1087,P067,2,1609.69,2024-09-28
20094,C3278,P019,2,1620.68,2024-11-25
20095,C0870,P028,5,1599.27,2024-08-24
20096,C1689,P005,3,1800.32,2024-05-14
20096,C1689,P011,2,949.57,2024-05-14
20097,C0274,P077,4,1818.48,2024-09-25
20098,C4464,P017,3,1345.32,2024-08-23
20099,C4311,P067,2,1609.69,2024-09-08
20100,C1010,P060,4,1738.41,2024-06-25
20100,C1010,P049,3,1409.71,2024-06-25
20101,C4094,P044,5,1598.27,2024-03-08
20102,C1989,P068,1,383.14,2024-03-17
20103,C4981,P061,5,1927.65,2024-12-27
20104,C3320,P076,1,1039.99,2024-05-30
20105,C0444,P073,2,1244.81,2024-08-26
20106,C2042,P051,1,731.08,2024-09-01
20107,C0607,P015,1,1282.78,2024-12-31
20107,C0607,P060,4,1738.41,2024-12-31
20108,C1318,P004,5,87.13,2024-07-28
20109,C3644,P018,3,833.09,2025-01-31
20109,C3644,P086,1,1024.19,2025-01-31
20110,C0942,P099,5,1677.0,2024-05-13
20111,C2657,P033,4,1146.57,2024-07-05
20112,C1407,P005,1,1800.32,2024-12-14
20112,C1407,P004,5,87.13,2024-12-14
20113,C2976,P080,4,1458.34,2024-04-24
20114,C2670,P022,1,1732.16,2025-02-06
20114,C2670,P088,5,508.83,2025-02-06
20115,C0498,P029,3,1717.14,2024-10-07
20115,C0498,P008,1,45.7,2024-10-07
20116,C2704,P011,3,949.57,2024-05-16
20117,C2583,P047,3,821.22,2024-11-21
20117,C2583,P096,2,563.11,2024-11-21
20118,C2662,P031,5,264.41,2024-06-09
20119,C1360,P055,4,1533.96,2024-12-14
20120,C4349,P012,3,478.46,2024-05-16
20121,C0518,P024,1,1321.14,2024-04-04
20122,C4389,P055,5,1533.96,2024-04-04
20123,C4455,P026,5,726.13,2024-10-19
20123,C4455,P029,2,1717.14,2024-10-19
20124,C0201,P092,1,1282.1,2024-06-01
20125,C0914,P080,4,1458.34,2025-01-03
20126,C0198,P063,5,412.18,2024-07-27
20126,C0198,P082,2,1220.38,2024-07-27
20127,C3191,P064,1,1837.04,2024-05-21
20127,C3191,P065,3,1493.61,2024-05-21
20128,C1166,P048,4,1339.54,2024-05-25
20128,C1166,P036,2,146.93,2024-05-25
20129,C0999,P041,5,1742.41,2024-04-25
20129,C0999,P045,5,323.85,2024-04-25
20130,C4570,P046,5,1326.5,2024-10-11
20131,C3654,P016,1,1859.7,2025-01-18
20131,C3654,P053,5,452.77,2025-01-18
20132,C4252,P072,3,326.71,2024-11-22
20132,C4252,P067,1,1609.69,2024-11-22
20133,C3118,P066,1,540.06,2024-10-19
20134,C2614,P081,1,447.89,2024-06-14
20135,C0033,P067,5,1609.69,2024-09-04
20136,C4670,P027,3,969.1,2024-09-04
20136,C4670,P055,3,1533.96,2024-09-04
20137,C2663,P077,5,1818.48,2024-05-01
20138,C4673,P033,3,1146.57,2024-08-08
20139,C3252,P061,5,1927.65,2025-01-07
20140,C1788,P008,5,45.7,2024-07-16
20141,C0964,P069,2,691.32,2025-02-01
20142,C0742,P077,4,1818.48,2024-04-07
20143,C2852,P058,4,719.42,2025-01-12
20144,C3573,P041,3,1742.41,2024-10-19
20145,C3911,P009,4,395.74,2024-09-20
20146,C2728,P010,1,1349.93,2025-01-20
20147,C1747,P028,1,1599.27,2024-10-12
20147,C1747,P086,5,1024.19,2024-10-12
20148,C0335,P094,3,1565.39,2024-04-08
20149,C0309,P081,5,447.89,2024-03-26
20149,C0309,P016,1,1859.7,2024-03-26
20150,C4168,P010,3,1349.93,2024-09-30
20151,C0073,P037,4,868.64,2024-08-23
20152,C2460,P071,1,1701.85,2024-10-21
20153,C3622,P024,5,1321.14,2024-09-04
20154,C4264,P071,4,1701.85,2025-02-08
20155,C0569,P089,5,1395.91,2025-03-01
20155,C0569,P028,3,1599.27,2025-03-01
20156,C0014,P064,4,1837.04,2024-10-31
20157,C0263,P082,1,1220.38,2025-01-05
20158,C4646,P028,5,1599.27,2024-05-18
20159,C1068,P059,4,522.61,2024-07-07
20159,C1068,P077,4,1818.48,2024-07-07
20160,C0859,P003,3,1055.24,2024-08-05
20160,C0859,P031,1,264.41,2024-08-05
20161,C4183,P026,5,726.13,2025-01-05
20162,C1543,P022,1,1732.16,2024-05-14
20162,C1543,P034,4,1576.36,2024-05-14
20163,C4397,P035,3,1842.55,2024-05-23
20164,C1025,P012,4,478.46,2025-01-25
20164,C1025,P048,1,1339.54,2025-01-25
20165,C1899,P095,3,405.92,2024-10-12
20166,C4018,P025,4,317.62,2024-09-14
20167,C3402,P053,3,452.77,2024-05-23
20168,C4708,P012,1,478.46,2025-01-07
20169,C2949,P023,4,1092.82,2024-11-27
20170,C2152,P066,4,540.06,2024-07-23
20171,C2007,P035,2,1842.55,2024-07-15
20172,C0972,P013,5,229.26,2024-12-13
20172,C0972,P073,5,1244.81,2024-12-13
20173,C4472,P003,2,1055.24,2024-12-18
20174,C3343,P032,4,1718.58,2024-12-13
20175,C2319,P013,3,229.26,2025-02-01
20176,C0813,P009,4,395.74,2024-05-07
20177,C4796,P065,2,1493.61,2024-10-14
20178,C2037,P002,3,1129.61,2024-12-15
20178,C2037,P063,2,412.18,2024-12-15
20179,C4514,P008,1,45.7,2025-02-28
20180,C2803,P073,2,1244.81,2024-08-01
20180,C2803,P003,4,1055.24,2024-08-01
20181,C3677,P055,1,1533.96,2024-04-17
20181,C3677,P081,4,447.89,2024-04-17
20182,C1137,P076,4,1039.99,2024-07-13
20183,C0556,P034,3,1576.36,2024-08-18
20184,C3447,P065,1,1493.61,2024-08-07
20185,C4296,P098,2,538.79,2024-07-05
20186,C0859,P049,4,1409.71,2024-12-24
20187,C0252,P007,2,450.84,2025-01-27
20188,C1272,P097,1,1931.49,2024-04-13
20188,C1272,P065,3,1493.61,2024-04-13
20189,C2175,P006,1,1620.52,2024-06-11
20189,C2175,P007,3,450.84,2024-06-11
20190,C0322,P019,1,1620.68,2025-01-05
20190,C0322,P010,1,1349.93,2025-01-05
20191,C0105,P011,3,949.57,2025-01-05
20192,C0805,P042,1,1565.33,2024-08-23
20193,C3011,P096,1,563.11,2024-09-04
20194,C1560,P089,2,1395.91,2024-12-27
20195,C3584,P028,1,1599.27,2024-11-14
20196,C2136,P006,5,1620.52,2024-12-02
20197,C2919,P096,4,563.11,2024-09-21
20198,C3687,P029,1,1717.14,2024-08-18
20198,C3687,P072,4,326.71,2024-08-18
20199,C2539,P015,2,1282.78,2024-08-02
20200,C3032,P088,5,508.83,2024-06-11
20201,C1799,P036,1,146.93,2025-01-30
20201,C1799,P014,3,1042.76,2025-01-30
20202,C2204,P052,4,1907.98,2024-05-01
20203,C3130,P092,1,1282.1,2024-07-13
20203,C3130,P011,2,949.57,2024-07-13
20204,C3110,P021,2,678.35,2024-09-05
20205,C2081,P057,5,421.0,2024-11-26
20206,C4255,P041,1,1742.41,2025-02-20
20207,C0282,P020,5,67.25,2024-03-02
20208,C4636,P078,1,28.99,2024-11-20
20208,C4636,P083,3,420.26,2024-11-20
20209,C3784,P016,5,1859.7,2024-05-17
20210,C1941,P071,5,1701.85,2024-04-22
20211,C4323,P044,3,1598.27,2024-05-10
20212,C4197,P018,3,833.09,2024-11-03
20213,C2160,P100,3,670.06,2024-03-05
20214,C4166,P065,1,1493.61,2024-12-02
20214,C4166,P097,4,1931.49,2024-12-02
20215,C3206,P074,5,750.04,2024-06-30
20216,C2462,P062,5,26.12,2024-07-10
20217,C0807,P018,2,833.09,2024-11-17
20217,C0807,P005,1,1800.32,2024-11-17
20218,C4623,P097,2,1931.49,2024-08-03
20218,C4623,P088,3,508.83,2024-08-03
20219,C4985,P022,5,1732.16,2024-08-25
20219,C4985,P054,5,944.4,2024-08-25
20220,C2482,P032,3,1718.58,2024-06-13
20221,C0620,P071,5,1701.85,2025-02-13
20222,C4768,P057,5,421.0,2024-07-09
20223,C0153,P092,3,1282.1,2024-07-29
20223,C0153,P093,2,855.03,2024-07-29
20224,C4058,P072,5,326.71,2024-05-30
20225,C1679,P044,5,1598.27,2024-08-19
20226,C1243,P056,2,1191.66,2024-11-29
20227,C3671,P003,2,1055.24,2024-09-14
20228,C4242,P034,3,1576.36,2024-04-16
20229,C3949,P012,1,478.46,2024-11-16
20229,C3949,P069,1,691.32,2024-11-16
20230,C0760,P086,2,1024.19,2024-11-07
20231,C2789,P048,3,1339.54,2024-09-09
20232,C2792,P076,2,1039.99,2024-12-21
20233,C4573,P080,4,1458.34,2024-12-05
20233,C4573,P043,1,377.89,2024-12-05
20234,C1441,P091,1,1617.44,2024-04-21
20235,C4258,P066,3,540.06,2024-07-31
20235,C4258,P067,5,1609.69,2024-07-31
20236,C2525,P032,2,1718.58,2024-03-03
20236,C2525,P027,2,969.1,2024-03-03
20237,C0548,P060,2,1738.41,2024-03-20
20238,C2786,P039,5,1722.52,2025-01-21
20239,C3070,P035,1,1842.55,2024-03-26
20240,C4165,P004,5,87.13,2024-03-09
20240,C4165,P072,5,326.71,2024-03-09
20241,C2552,P094,1,1565.39,2025-01-23
20242,C1584,P003,5,1055.24,2025-01-28
20242,C1584,P083,1,420.26,2025-01-28
20243,C0035,P064,1,1837.04,2024-05-01
20244,C4184,P067,2,1609.69,2024-04-14
20244,C4184,P078,5,28.99,2024-04-14
20245,C1984,P046,2,1326.5,2024-07-17
20246,C4140,P097,5,1931.49,2025-02-05
20247,C2820,P013,5,229.26,2024-12-08
20247,C2820,P026,3,726.13,2024-12-08
20248,C4932,P020,4,67.25,2024-06-28
20248,C4932,P070,1,1614.34,2024-06-28
20249,C4727,P073,1,1244.81,2024-03-22
20250,C0540,P045,1,323.85,2024-06-27
20251,C3438,P099,4,1677.0,2024-09-14
20252,C4130,P034,1,1576.36,2024-05-18
20253,C1986,P081,3,447.89,2024-08-21
20254,C1459,P096,1,563.11,2024-10-20
20254,C1459,P041,2,1742.41,2024-10-20
20255,C2754,P053,4,452.77,2024-06-04
20255,C2754,P004,5,87.13,2024-06-04
20256,C2209,P056,1,1191.66,2025-02-28
20257,C4018,P001,2,1466.83,2025-01-31
20258,C4933,P015,1,1282.78,2024-08-04
20259,C3327,P066,4,540.06,2024-03-28
20260,C2799,P021,1,678.35,2024-03-18
20260,C2799,P001,3,1466.83,2024-03-18
20261,C0037,P033,4,1146.57,2024-07-30
20261,C0037,P065,2,1493.61,2024-07-30
20262,C3086,P041,3,1742.41,2025-01-18
20262,C3086,P093,5,855.03,2025-01-18
20263,C0529,P017,2,1345.32,2025-01-30
20263,C0529,P076,3,1039.99,2025-01-30
20264,C2913,P028,4,1599.27,2024-03-24
20265,C2704,P017,5,1345.32,2024-04-10
20266,C3859,P096,4,563.11,2024-03-25
20267,C2863,P034,2,1576.36,2025-01-29
20267,C2863,P096,1,563.11,2025-01-29
20268,C0502,P094,4,1565.39,2024-12-15
20269,C2726,P067,1,1609.69,2024-04-10
20269,C2726,P069,2,691.32,2024-04-10
20270,C4086,P079,2,39.3,2025-01-09
20270,C4086,P012,5,478.46,2025-01-09
20271,C2869,P073,5,1244.81,2024-04-16
20272,C4459,P020,3,67.25,2024-04-12
20273,C1394,P033,1,1146.57,2024-05-22
20274,C1365,P071,2,1701.85,2024-08-10
20275,C0302,P056,4,1191.66,2024-07-27
20275,C0302,P089,5,1395.91,2024-07-27
20276,C0773,P048,3,1339.54,2024-04-14
20277,C0774,P004,4,87.13,2024-12-14
20278,C1805,P009,3,395.74,2024-08-21
20278,C1805,P081,4,447.89,2024-08-21
20279,C0245,P022,1,1732.16,2025-02-08
20279,C0245,P038,3,992.35,2025-02-08
20280,C2670,P076,5,1039.99,2024-03-23
20281,C1952,P081,1,447.89,2024-10-05
20281,C1952,P087,3,769.89,2024-10-05
20282,C0643,P070,5,1614.34,2024-09-01
20283,C3786,P057,5,421.0,2025-02-16
20283,C3786,P006,5,1620.52,2025-02-16
20284,C4578,P001,4,1466.83,2024-07-26
20285,C1080,P039,1,1722.52,2024-05-11
20285,C1080,P042,5,1565.33,2024-05-11
20286,C1187,P092,5,1282.1,2024-10-11
20286,C1187,P074,3,750.04,2024-10-11
20287,C3663,P073,4,1244.81,2025-01-03
20288,C1479,P027,5,969.1,2024-04-27
20288,C1479,P043,3,377.89,2024-04-27
20289,C1430,P002,4,1129.61,2024-05-15
